column_x	column_y	correlation	row	column
Ik_praat_erover_met_een_hulpverlener_(bijvoorbeeld_mijn_huisarts_of_psycholoog)	Ik_zoek_informatie_op_over_mijn_probleem_(op_het_internet,_in_een_boek_of_in_een_folder)	0,187502701	58	51
Ik_praat_erover_met_een_hulpverlener_(bijvoorbeeld_mijn_huisarts_of_psycholoog)	Ik_trek_me_terug	0,126382496	58	52
Ik_praat_erover_met_een_hulpverlener_(bijvoorbeeld_mijn_huisarts_of_psycholoog)	Ik_probeer_de_oorzaak_van_het_probleem_aan_te_pakken	0,054128235	58	53
Ik_praat_erover_met_een_hulpverlener_(bijvoorbeeld_mijn_huisarts_of_psycholoog)	Ik_omring_me_met_mensen	0,022155815	58	54
Ik_praat_erover_met_een_hulpverlener_(bijvoorbeeld_mijn_huisarts_of_psycholoog)	Ik_verdiep_me_in_mijn_levensbeschouwing	0,098283255	58	55
Ik_praat_erover_met_een_hulpverlener_(bijvoorbeeld_mijn_huisarts_of_psycholoog)	Ik_praat_erover_met_een_vriend_of_vriendin	0,066974221	58	56
Ik_praat_erover_met_een_hulpverlener_(bijvoorbeeld_mijn_huisarts_of_psycholoog)	Ik_praat_erover_met_mijn_ouders	0,115681742	58	57
Ik_praat_erover_met_een_hulpverlener_(bijvoorbeeld_mijn_huisarts_of_psycholoog)	Ik_praat_erover_met_een_hulpverlener_(bijvoorbeeld_mijn_huisarts_of_psycholoog)	1	58	58
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Afspreken_met_vrienden	-0,00027613	59	1
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Muziek_spelen_of_beluisteren	0,00611694	59	2
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Een_goed_gesprek	0,016865337	59	3
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Sporten	0,024633133	59	4
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Feesten,_uitgaan	-0,02697582	59	5
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Boeken_lezen	0,035171527	59	6
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Vrijwilligerswerk_doen	0,054616063	59	7
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Gamen	0,009628483	59	8
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Series_of_films_kijken	0,024489925	59	9
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	In_de_natuur/buiten_zijn	0,028853888	59	10
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Activiteiten_van_een_studentenvereniging	0,039892278	59	11
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Mijn_actief_lidmaatschap_van_een_of_meerdere_studentenverenigingen	0,040270228	59	12
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Het_uitoefenen_van_mijn_bestuursfunctie_in_een_studentenvereniging	0,085354908	59	13
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Ik_heb_het_moeilijk_om_mijn_taken_voor_de_universiteit_af_te_werken	0,050971507	59	14
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Ik_heb_problemen_met_mijn_thuissituatie	0,084302136	59	15
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Ik_heb_het_gevoel_dat_ik_niet_kan_voldoen_aan_de_verwachtingen_die_men_van_me_heeft_op_academisch_vlak	0,07823738	59	16
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Ik_heb_het_gevoel_dat_ik_niet_kan_voldoen_aan_andere_verwachtingen_die_aan_mij_gesteld_worden_(job,_vereniging,_relatie,_...)	0,086481616	59	17
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Ik_heb_het_moeilijk_met_mijn_geaardheid_of_genderidentiteit	0,080773938	59	18
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Ik_heb_soms_het_gevoel_dat_ik_discriminerend_behandeld_wordt	0,047883372	59	19
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Ik_moest_afscheid_nemen_van_iemand_die_mij_dierbaar_was	0,05730894	59	20
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Ik_heb_financiële_problemen	0,068035547	59	21
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Ik_ben_eenzaam	0,046327808	59	22
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Ik_heb_een_negatief_zelfbeeld	0,067095386	59	23
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Ik_heb_het_te_druk_met_te_veel_activiteiten_(vereniging,_engagement,_school,_job,_...)	0,041014224	59	24
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Ik_heb_psychologische_problemen	0,110369537	59	25
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Ik_voel_me_niet_gewaardeerd_in_mijn_sociale_kring	0,036884336	59	26
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Ik_weet_niet_waarom_ik_mij_minder_goed_voel.	0,026504018	59	27
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Ik_voel_me_soms_langere_periodes_niet_goed_in_mijn_vel	0,089570033	59	28
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Mijn_gemoedstoestand_verhindert_me_om_mijn_dagelijkse_taken_uit_te_voeren	0,111195314	59	29
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Mijn_vrienden_weten_hoe_ik_me_voel	0,079689965	59	30
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Mijn_ouders_weten_hoe_ik_me_voel	0,080942089	59	31
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Ik_ben_bang_om_mijn_gevoelens_te_uiten	0,000739989	59	32
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Ik_huil_nooit_in_het_bijzijn_van_anderen	-0,028632033	59	33
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Als_ik_me_slecht_voel,_probeer_ik_anderen_daar_zo_weinig_mogelijk_mee_te_belasten	-0,031489303	59	34
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Ook_negatieve_gevoelens_kunnen_in_mijn_omgeving_besproken_worden	0,011700641	59	35
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Ik_heb_het_gevoel_dat_mijn_ouders_mij_begrijpen	0,044208645	59	36
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Ik_kan_mijn_problemen_de_baas	-0,069914334	59	37
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Ik_ben_tevreden_met_wie_ik_ben	-0,016069057	59	38
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Ik_maak_me_zorgen_over_de_toekomstperspectieven_die_mijn_dimploma_me_zal_bieden	0,048733703	59	39
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Ik_ben_eerder_introvert	-0,007007413	59	40
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Ik_ben_eerder_extravert	0,038139798	59	41
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Niets_bijzonders	-0,047170519	59	42
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Ik_luister_naar_muziek	0,018427008	59	43
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Ik_zoek_de_natuur_op	0,070831501	59	44
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Ik_ga_bewegen_of_sporten	0,065984025	59	45
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Ik_ga_feesten_of_op_café	0,001716343	59	46
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Ik_drink_alcohol	0,011832557	59	47
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Ik_gebruik_softdrugs	0,027708699	59	48
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Ik_gebruik_harddrugs	0,100227921	59	49
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Ik_doe_dingen_die_schadelijk_zijn_voor_mezelf_(uitgezonderd_middelengebruik)	0,071468642	59	50
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Ik_zoek_informatie_op_over_mijn_probleem_(op_het_internet,_in_een_boek_of_in_een_folder)	0,106836106	59	51
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Ik_trek_me_terug	0,051532305	59	52
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Ik_probeer_de_oorzaak_van_het_probleem_aan_te_pakken	0,071023982	59	53
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Ik_omring_me_met_mensen	0,071721437	59	54
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Ik_verdiep_me_in_mijn_levensbeschouwing	0,101679925	59	55
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Ik_praat_erover_met_een_vriend_of_vriendin	0,084597912	59	56
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Ik_praat_erover_met_mijn_ouders	0,111496419	59	57
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Ik_praat_erover_met_een_hulpverlener_(bijvoorbeeld_mijn_huisarts_of_psycholoog)	0,317888696	59	58
Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	1	59	59
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Afspreken_met_vrienden	-0,02784551	60	1
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Muziek_spelen_of_beluisteren	0,000463795	60	2
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Een_goed_gesprek	0,013770677	60	3
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Sporten	-0,016033841	60	4
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Feesten,_uitgaan	-0,016195455	60	5
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Boeken_lezen	-0,004329566	60	6
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Vrijwilligerswerk_doen	0,045403288	60	7
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Gamen	0,027719722	60	8
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Series_of_films_kijken	0,004709065	60	9
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	In_de_natuur/buiten_zijn	-0,024784151	60	10
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Activiteiten_van_een_studentenvereniging	0,011890202	60	11
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Mijn_actief_lidmaatschap_van_een_of_meerdere_studentenverenigingen	0,040617919	60	12
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Het_uitoefenen_van_mijn_bestuursfunctie_in_een_studentenvereniging	0,056744115	60	13
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Ik_heb_het_moeilijk_om_mijn_taken_voor_de_universiteit_af_te_werken	0,043746328	60	14
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Ik_heb_problemen_met_mijn_thuissituatie	0,09597631	60	15
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Ik_heb_het_gevoel_dat_ik_niet_kan_voldoen_aan_de_verwachtingen_die_men_van_me_heeft_op_academisch_vlak	0,075404821	60	16
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Ik_heb_het_gevoel_dat_ik_niet_kan_voldoen_aan_andere_verwachtingen_die_aan_mij_gesteld_worden_(job,_vereniging,_relatie,_...)	0,083274387	60	17
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Ik_heb_het_moeilijk_met_mijn_geaardheid_of_genderidentiteit	0,156842542	60	18
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Ik_heb_soms_het_gevoel_dat_ik_discriminerend_behandeld_wordt	0,096118543	60	19
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Ik_moest_afscheid_nemen_van_iemand_die_mij_dierbaar_was	0,084333173	60	20
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Ik_heb_financiële_problemen	0,090720649	60	21
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Ik_ben_eenzaam	0,092119359	60	22
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Ik_heb_een_negatief_zelfbeeld	0,115712499	60	23
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Ik_heb_het_te_druk_met_te_veel_activiteiten_(vereniging,_engagement,_school,_job,_...)	0,047748179	60	24
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Ik_heb_psychologische_problemen	0,167898409	60	25
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Ik_voel_me_niet_gewaardeerd_in_mijn_sociale_kring	0,105893484	60	26
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Ik_weet_niet_waarom_ik_mij_minder_goed_voel.	0,059268813	60	27
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Ik_voel_me_soms_langere_periodes_niet_goed_in_mijn_vel	0,107566554	60	28
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Mijn_gemoedstoestand_verhindert_me_om_mijn_dagelijkse_taken_uit_te_voeren	0,093814463	60	29
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Mijn_vrienden_weten_hoe_ik_me_voel	-0,002873742	60	30
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Mijn_ouders_weten_hoe_ik_me_voel	-0,020134645	60	31
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Ik_ben_bang_om_mijn_gevoelens_te_uiten	0,055243694	60	32
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Ik_huil_nooit_in_het_bijzijn_van_anderen	0,01291657	60	33
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Als_ik_me_slecht_voel,_probeer_ik_anderen_daar_zo_weinig_mogelijk_mee_te_belasten	0,011103784	60	34
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Ook_negatieve_gevoelens_kunnen_in_mijn_omgeving_besproken_worden	-0,059167654	60	35
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Ik_heb_het_gevoel_dat_mijn_ouders_mij_begrijpen	-0,041934411	60	36
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Ik_kan_mijn_problemen_de_baas	-0,049373157	60	37
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Ik_ben_tevreden_met_wie_ik_ben	-0,049842482	60	38
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Ik_maak_me_zorgen_over_de_toekomstperspectieven_die_mijn_dimploma_me_zal_bieden	0,047458155	60	39
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Ik_ben_eerder_introvert	0,042549806	60	40
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Ik_ben_eerder_extravert	-0,004816376	60	41
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Niets_bijzonders	-0,013372279	60	42
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Ik_luister_naar_muziek	0,017638584	60	43
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Ik_zoek_de_natuur_op	0,028742403	60	44
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Ik_ga_bewegen_of_sporten	0,010732708	60	45
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Ik_ga_feesten_of_op_café	0,004203287	60	46
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Ik_drink_alcohol	0,034662124	60	47
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Ik_gebruik_softdrugs	0,053290498	60	48
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Ik_gebruik_harddrugs	0,118289702	60	49
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Ik_doe_dingen_die_schadelijk_zijn_voor_mezelf_(uitgezonderd_middelengebruik)	0,165267807	60	50
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Ik_zoek_informatie_op_over_mijn_probleem_(op_het_internet,_in_een_boek_of_in_een_folder)	0,163020254	60	51
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Ik_trek_me_terug	0,091133038	60	52
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Ik_probeer_de_oorzaak_van_het_probleem_aan_te_pakken	0,02817887	60	53
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Ik_omring_me_met_mensen	0,030066889	60	54
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Ik_verdiep_me_in_mijn_levensbeschouwing	0,095857271	60	55
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Ik_praat_erover_met_een_vriend_of_vriendin	0,006928854	60	56
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Ik_praat_erover_met_mijn_ouders	0,000472636	60	57
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Ik_praat_erover_met_een_hulpverlener_(bijvoorbeeld_mijn_huisarts_of_psycholoog)	0,230408568	60	58
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	0,305467012	60	59
Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	1	60	60
Dat_je_anoniem_blijft_ten_opzichte_van_de_hulpverlener	Afspreken_met_vrienden	0,047768286	61	1
Dat_je_anoniem_blijft_ten_opzichte_van_de_hulpverlener	Muziek_spelen_of_beluisteren	0,041575741	61	2
Dat_je_anoniem_blijft_ten_opzichte_van_de_hulpverlener	Een_goed_gesprek	-0,022834238	61	3
Dat_je_anoniem_blijft_ten_opzichte_van_de_hulpverlener	Sporten	0,023430829	61	4
Dat_je_anoniem_blijft_ten_opzichte_van_de_hulpverlener	Feesten,_uitgaan	0,063681149	61	5
Dat_je_anoniem_blijft_ten_opzichte_van_de_hulpverlener	Boeken_lezen	-0,02595711	61	6
Dat_je_anoniem_blijft_ten_opzichte_van_de_hulpverlener	Vrijwilligerswerk_doen	0,042739854	61	7
Dat_je_anoniem_blijft_ten_opzichte_van_de_hulpverlener	Gamen	0,011909576	61	8
Dat_je_anoniem_blijft_ten_opzichte_van_de_hulpverlener	Series_of_films_kijken	0,051704805	61	9
Dat_je_anoniem_blijft_ten_opzichte_van_de_hulpverlener	In_de_natuur/buiten_zijn	0,007085405	61	10
Dat_je_anoniem_blijft_ten_opzichte_van_de_hulpverlener	Activiteiten_van_een_studentenvereniging	0,042044236	61	11
Dat_je_anoniem_blijft_ten_opzichte_van_de_hulpverlener	Mijn_actief_lidmaatschap_van_een_of_meerdere_studentenverenigingen	0,038834775	61	12
Dat_je_anoniem_blijft_ten_opzichte_van_de_hulpverlener	Het_uitoefenen_van_mijn_bestuursfunctie_in_een_studentenvereniging	0,039233	61	13
Dat_je_anoniem_blijft_ten_opzichte_van_de_hulpverlener	Ik_heb_het_moeilijk_om_mijn_taken_voor_de_universiteit_af_te_werken	0,054747252	61	14
Dat_je_anoniem_blijft_ten_opzichte_van_de_hulpverlener	Ik_heb_problemen_met_mijn_thuissituatie	0,009741583	61	15
Dat_je_anoniem_blijft_ten_opzichte_van_de_hulpverlener	Ik_heb_het_gevoel_dat_ik_niet_kan_voldoen_aan_de_verwachtingen_die_men_van_me_heeft_op_academisch_vlak	0,059443468	61	16
Dat_je_anoniem_blijft_ten_opzichte_van_de_hulpverlener	Ik_heb_het_gevoel_dat_ik_niet_kan_voldoen_aan_andere_verwachtingen_die_aan_mij_gesteld_worden_(job,_vereniging,_relatie,_...)	0,046614677	61	17
Dat_je_anoniem_blijft_ten_opzichte_van_de_hulpverlener	Ik_heb_het_moeilijk_met_mijn_geaardheid_of_genderidentiteit	-0,005491773	61	18
Dat_je_anoniem_blijft_ten_opzichte_van_de_hulpverlener	Ik_heb_soms_het_gevoel_dat_ik_discriminerend_behandeld_wordt	0,02980001	61	19
Dat_je_anoniem_blijft_ten_opzichte_van_de_hulpverlener	Ik_moest_afscheid_nemen_van_iemand_die_mij_dierbaar_was	0,013774927	61	20
Dat_je_anoniem_blijft_ten_opzichte_van_de_hulpverlener	Ik_heb_financiële_problemen	0,009157381	61	21
Dat_je_anoniem_blijft_ten_opzichte_van_de_hulpverlener	Ik_ben_eenzaam	0,022900602	61	22
Dat_je_anoniem_blijft_ten_opzichte_van_de_hulpverlener	Ik_heb_een_negatief_zelfbeeld	0,059657886	61	23
Dat_je_anoniem_blijft_ten_opzichte_van_de_hulpverlener	Ik_heb_het_te_druk_met_te_veel_activiteiten_(vereniging,_engagement,_school,_job,_...)	0,047377755	61	24
Dat_je_anoniem_blijft_ten_opzichte_van_de_hulpverlener	Ik_heb_psychologische_problemen	-0,064842876	61	25
Dat_je_anoniem_blijft_ten_opzichte_van_de_hulpverlener	Ik_voel_me_niet_gewaardeerd_in_mijn_sociale_kring	0,013681615	61	26
Dat_je_anoniem_blijft_ten_opzichte_van_de_hulpverlener	Ik_weet_niet_waarom_ik_mij_minder_goed_voel.	0,001558069	61	27
Dat_je_anoniem_blijft_ten_opzichte_van_de_hulpverlener	Ik_voel_me_soms_langere_periodes_niet_goed_in_mijn_vel	0,004929841	61	28
